dataset,image,scale,scale_num,split,crop_id,crop_y,crop_x,crop_size,texture_bin,edge_bin,highpass_bin,flat_control,structured_crop,sc_inr_psnr_y,liif_psnr_y,lte_psnr_y,delta_vs_liif,delta_vs_lte,min_external_delta,mean_external_delta,wins_external,texture_var,edge_mag,highpass_energy
Urban100,img_026.png,x4,4,ID,10,192,576,96,mid,high,mid,0,1,29.24535562,29.23207991,29.43173496,0.01327571,-0.18637934,-0.18637934,-0.08655182,0,0.00915293,0.03432249,0.15371425
Urban100,img_026.png,x4,4,ID,11,192,864,96,high,high,high,0,1,27.58068585,27.06972714,27.39959919,0.51095871,0.18108666,0.18108666,0.34602268,1,0.01649964,0.04845712,0.22826606
Urban100,img_026.png,x4,4,ID,12,288,96,96,high,high,high,0,1,25.16932693,25.46064541,25.57060607,-0.29131848,-0.40127914,-0.40127914,-0.34629881,0,0.02140854,0.05055949,0.28306293
Urban100,img_026.png,x4,4,ID,13,288,288,96,low,low,low,1,0,30.13828349,30.32201771,30.28401543,-0.18373422,-0.14573194,-0.18373422,-0.16473308,0,0.00562384,0.02346813,0.14373100
Urban100,img_026.png,x4,4,ID,14,288,576,96,low,low,low,1,0,30.60996000,30.44017226,30.67686653,0.16978774,-0.06690653,-0.06690653,0.05144060,0,0.00750601,0.02771783,0.15202919
Urban100,img_026.png,x4,4,ID,15,288,864,96,mid,low,low,0,0,38.77913956,38.53481067,38.73549932,0.24432889,0.04364024,0.04364024,0.14398457,1,0.00807446,0.02326021,0.12813170
Urban100,img_026.png,x4,4,ID,16,384,96,96,high,high,high,0,1,24.21715860,24.43823444,24.67402944,-0.22107584,-0.45687084,-0.45687084,-0.33897334,0,0.01874556,0.04380972,0.29148746
Urban100,img_026.png,x4,4,ID,17,384,384,96,low,low,low,1,0,30.61725403,30.53942413,30.62047082,0.07782990,-0.00321679,-0.00321679,0.03730655,0,0.00579809,0.02592665,0.14158037
Urban100,img_026.png,x4,4,ID,18,384,672,96,low,low,low,1,0,33.02529853,32.84963691,32.88796979,0.17566162,0.13732874,0.13732874,0.15649518,1,0.00670073,0.02215404,0.14210221
Urban100,img_026.png,x4,4,ID,19,384,864,96,high,high,high,0,1,26.37580976,25.95762365,26.33759525,0.41818611,0.03821451,0.03821451,0.22820031,1,0.01664317,0.05011259,0.22887169
Urban100,img_026.png,x4,4,ID,2,0,576,96,mid,mid,low,0,1,29.30279462,29.71439500,29.19084840,-0.41160038,0.11194622,-0.41160038,-0.14982708,0,0.00836779,0.02950154,0.14750963
Urban100,img_026.png,x4,4,ID,20,480,96,96,high,high,high,0,1,25.51229528,25.50485679,25.54853484,0.00743849,-0.03623956,-0.03623956,-0.01440053,0,0.01767984,0.03991101,0.27964520
Urban100,img_026.png,x4,4,ID,21,480,384,96,low,mid,low,0,0,32.66261051,32.52054891,32.64155526,0.14206160,0.02105525,0.02105525,0.08155843,1,0.00733611,0.02993629,0.13216072
Urban100,img_026.png,x4,4,ID,22,480,672,96,mid,low,mid,0,1,29.77366472,29.48587142,29.50942519,0.28779330,0.26423953,0.26423953,0.27601641,1,0.00770398,0.02755806,0.16688110
Urban100,img_026.png,x4,4,ID,23,480,928,96,mid,mid,mid,0,1,32.32312362,32.37474329,32.84221407,-0.05161967,-0.51909045,-0.51909045,-0.28535506,0,0.00950217,0.02836059,0.16235735
Urban100,img_026.png,x4,4,ID,24,576,96,96,high,high,high,0,1,25.74169888,25.35030661,25.86923387,0.39139227,-0.12753499,-0.12753499,0.13192864,0,0.01925564,0.04477401,0.28187898
Urban100,img_026.png,x4,4,ID,25,576,384,96,low,mid,mid,0,1,29.00470125,28.90534442,29.01563388,0.09935683,-0.01093263,-0.01093263,0.04421210,0,0.00719523,0.02925006,0.15627854
Urban100,img_026.png,x4,4,ID,26,576,672,96,high,high,mid,0,1,26.76446870,26.81510820,26.90048968,-0.05063950,-0.13602098,-0.13602098,-0.09333024,0,0.01537227,0.05133649,0.18544525
Urban100,img_026.png,x4,4,ID,27,576,928,96,mid,mid,mid,0,1,31.42451834,30.95112003,31.01564586,0.47339831,0.40887248,0.40887248,0.44113539,1,0.01124557,0.03289258,0.16474426
Urban100,img_026.png,x4,4,ID,28,672,192,96,high,high,high,0,1,25.37256325,25.36209038,25.37432164,0.01047287,-0.00175839,-0.00175839,0.00435724,0,0.01779634,0.04339322,0.28207490
Urban100,img_026.png,x4,4,ID,29,672,384,96,low,mid,mid,0,1,26.99036827,26.83626658,27.14883186,0.15410169,-0.15846359,-0.15846359,-0.00218095,0,0.00731292,0.03393204,0.17438951
Urban100,img_026.png,x4,4,ID,3,0,768,96,mid,low,low,0,0,35.74220330,35.89717178,36.30823834,-0.15496848,-0.56603504,-0.56603504,-0.36050176,0,0.00767170,0.02266101,0.13159175
Urban100,img_026.png,x4,4,ID,30,672,672,96,low,mid,mid,0,1,29.15894297,28.96813648,29.07424645,0.19080649,0.08469652,0.08469652,0.13775150,1,0.00687308,0.02785767,0.16981067
Urban100,img_026.png,x4,4,ID,31,672,928,96,high,high,high,0,1,23.89498892,23.84414194,23.77390159,0.05084698,0.12108733,0.05084698,0.08596716,1,0.01842289,0.05501084,0.22470997
Urban100,img_026.png,x4,4,ID,4,96,0,96,high,mid,high,0,1,28.71028078,28.46444349,28.38913758,0.24583729,0.32114320,0.24583729,0.28349025,1,0.01654861,0.03407953,0.22141010
Urban100,img_026.png,x4,4,ID,5,96,288,96,low,mid,mid,0,1,28.96354071,29.34639613,29.08263380,-0.38285542,-0.11909309,-0.38285542,-0.25097425,0,0.00722766,0.02891713,0.15329139
Urban100,img_026.png,x4,4,ID,6,96,576,96,low,low,low,1,0,35.52420089,35.10288745,35.34266264,0.42131344,0.18153825,0.18153825,0.30142585,1,0.00663248,0.02050992,0.12778783
Urban100,img_026.png,x4,4,ID,7,96,864,96,mid,low,low,0,0,34.57452252,33.90082997,34.03463408,0.67369255,0.53988844,0.53988844,0.60679050,1,0.00874622,0.02509886,0.14717790
Urban100,img_026.png,x4,4,ID,8,192,0,96,high,mid,high,0,1,26.28258281,26.23749764,26.62065905,0.04508517,-0.33807624,-0.33807624,-0.14649553,0,0.01580787,0.03045593,0.23848815
Urban100,img_026.png,x4,4,ID,9,192,288,96,mid,high,mid,0,1,27.25291359,27.46383357,27.63463068,-0.21091998,-0.38171709,-0.38171709,-0.29631853,0,0.00802262,0.03411253,0.17874825
Urban100,img_026.png,x8,8,OOD,0,0,0,96,high,low,high,0,1,30.46394469,30.46775704,30.46838520,-0.00381235,-0.00444051,-0.00444051,-0.00412643,0,0.01634126,0.02792628,0.20793116
Urban100,img_026.png,x8,8,OOD,1,0,288,96,low,low,low,1,0,32.86470947,32.89023640,32.75475209,-0.02552693,0.10995738,-0.02552693,0.04221522,0,0.00664452,0.02211873,0.12951232
Urban100,img_026.png,x8,8,OOD,10,192,576,96,mid,mid,low,0,1,25.88886355,26.41159213,27.18042715,-0.52272858,-1.29156360,-1.29156360,-0.90714609,0,0.00965167,0.03553076,0.15229598
Urban100,img_026.png,x8,8,OOD,11,192,864,96,high,high,high,0,1,23.01193765,23.29011074,23.72511040,-0.27817309,-0.71317275,-0.71317275,-0.49567292,0,0.01744093,0.05049340,0.23535232
Urban100,img_026.png,x8,8,OOD,12,288,96,96,high,high,high,0,1,20.27903221,20.58387302,20.46559726,-0.30484081,-0.18656505,-0.30484081,-0.24570293,0,0.02387094,0.05418428,0.29709738
Urban100,img_026.png,x8,8,OOD,13,288,288,96,low,low,low,1,0,29.74043594,29.68856387,29.71916861,0.05187207,0.02126733,0.02126733,0.03656970,1,0.00609826,0.02483528,0.14755800
Urban100,img_026.png,x8,8,OOD,14,288,576,96,mid,mid,mid,0,1,27.32249966,27.93276343,27.90494037,-0.61026377,-0.58244071,-0.61026377,-0.59635224,0,0.00809619,0.02839125,0.15413974
Urban100,img_026.png,x8,8,OOD,15,288,864,96,mid,low,low,0,0,32.15813970,32.23117535,32.35174706,-0.07303565,-0.19360736,-0.19360736,-0.13332151,0,0.00882402,0.02418213,0.13360713
Urban100,img_026.png,x8,8,OOD,16,384,96,96,high,high,high,0,1,21.74915414,21.94419791,21.89950388,-0.19504377,-0.15034974,-0.19504377,-0.17269676,0,0.01943425,0.04402183,0.29271126
Urban100,img_026.png,x8,8,OOD,17,384,384,96,low,low,low,1,0,29.68480071,29.80253112,29.68960685,-0.11773041,-0.00480614,-0.11773041,-0.06126827,0,0.00626209,0.02728789,0.14531994
Urban100,img_026.png,x8,8,OOD,18,384,672,96,low,low,low,1,0,32.37918212,32.23595199,32.54393363,0.14323013,-0.16475151,-0.16475151,-0.01076069,0,0.00703464,0.02261559,0.14213389
Urban100,img_026.png,x8,8,OOD,19,384,864,96,high,high,high,0,1,23.14769806,23.13451854,23.32516733,0.01317952,-0.17746927,-0.17746927,-0.08214488,0,0.01770771,0.05354895,0.23760754
Urban100,img_026.png,x8,8,OOD,2,0,576,96,mid,mid,low,0,1,27.58181618,27.30013079,27.43198890,0.28168539,0.14982728,0.14982728,0.21575633,1,0.00909669,0.03128060,0.15347591
Urban100,img_026.png,x8,8,OOD,20,480,96,96,high,high,high,0,1,22.37339611,22.34737340,22.32396316,0.02602271,0.04943295,0.02602271,0.03772783,1,0.01930252,0.04248769,0.28590629
Urban100,img_026.png,x8,8,OOD,21,480,384,96,low,mid,low,0,0,27.96812380,28.08413057,27.54054838,-0.11600677,0.42757542,-0.11600677,0.15578433,0,0.00725440,0.02965722,0.13195680
Urban100,img_026.png,x8,8,OOD,22,480,672,96,low,low,mid,1,0,28.49370044,28.28606914,28.78939090,0.20763130,-0.29569046,-0.29569046,-0.04402958,0,0.00808909,0.02755551,0.16976850
Urban100,img_026.png,x8,8,OOD,23,480,928,96,mid,low,mid,0,1,27.64901057,28.22752555,28.26473478,-0.57851498,-0.61572421,-0.61572421,-0.59711960,0,0.00988028,0.02817359,0.16027148
Urban100,img_026.png,x8,8,OOD,24,576,96,96,high,high,high,0,1,21.33498340,21.50724245,21.45032410,-0.17225905,-0.11534070,-0.17225905,-0.14379987,0,0.02093528,0.04782279,0.28897530
Urban100,img_026.png,x8,8,OOD,25,576,384,96,low,mid,mid,0,1,29.39101325,29.32992906,29.35252186,0.06108419,0.03849139,0.03849139,0.04978779,1,0.00729719,0.02836981,0.15350907
Urban100,img_026.png,x8,8,OOD,26,576,672,96,mid,high,mid,0,1,22.38316993,23.51301651,22.03419162,-1.12984658,0.34897831,-1.12984658,-0.39043413,0,0.01622614,0.05262441,0.18258600
Urban100,img_026.png,x8,8,OOD,27,576,928,96,mid,mid,mid,0,1,27.85322772,27.15992407,28.01896166,0.69330365,-0.16573394,-0.16573394,0.26378486,0,0.01204202,0.03384808,0.16950275
Urban100,img_026.png,x8,8,OOD,28,672,192,96,high,high,high,0,1,21.05400123,21.21222528,21.09171475,-0.15822405,-0.03771352,-0.15822405,-0.09796879,0,0.01928476,0.04642581,0.29004604
Urban100,img_026.png,x8,8,OOD,29,672,384,96,low,high,mid,0,1,25.72918528,25.67782513,25.68265545,0.05136015,0.04652983,0.04652983,0.04894499,1,0.00794200,0.03557304,0.17960964
Urban100,img_026.png,x8,8,OOD,3,0,768,96,mid,low,low,0,0,31.97124211,31.66559989,32.26541258,0.30564222,-0.29417047,-0.29417047,0.00573588,0,0.00817949,0.02327892,0.13217133
Urban100,img_026.png,x8,8,OOD,30,672,672,96,low,mid,mid,0,1,28.53735204,28.65495014,28.51925619,-0.11759810,0.01809585,-0.11759810,-0.04975113,0,0.00743539,0.02893959,0.17404404
Urban100,img_026.png,x8,8,OOD,31,672,928,96,high,high,high,0,1,20.70642677,20.59675574,20.42749226,0.10967103,0.27893451,0.10967103,0.19430277,1,0.01998308,0.05750912,0.22746478
Urban100,img_026.png,x8,8,OOD,4,96,0,96,high,mid,high,0,1,26.79059807,26.70590099,26.65157841,0.08469708,0.13901966,0.08469708,0.11185837,1,0.01743189,0.03525197,0.22521119
Urban100,img_026.png,x8,8,OOD,5,96,288,96,low,mid,mid,0,1,28.18795669,28.20879009,28.11588599,-0.02083340,0.07207070,-0.02083340,0.02561865,0,0.00768586,0.02897076,0.15581617
Urban100,img_026.png,x8,8,OOD,6,96,576,96,low,low,low,1,0,33.62205118,33.71892528,33.89379531,-0.09687410,-0.27174413,-0.27174413,-0.18430911,0,0.00723567,0.02146723,0.13134241
Urban100,img_026.png,x8,8,OOD,7,96,864,96,mid,low,low,0,0,30.94818910,31.13770789,31.23150860,-0.18951879,-0.28331950,-0.28331950,-0.23641914,0,0.00917847,0.02463555,0.14825295
Urban100,img_026.png,x8,8,OOD,8,192,0,96,high,mid,high,0,1,26.68138888,26.69755702,26.70657451,-0.01616814,-0.02518563,-0.02518563,-0.02067688,0,0.01648043,0.03009461,0.24977921
Urban100,img_026.png,x8,8,OOD,9,192,288,96,mid,high,mid,0,1,25.41535930,25.38242446,25.38426475,0.03293484,0.03109455,0.03109455,0.03201469,1,0.00875258,0.03572743,0.18452239
Urban100,img_027.png,x16,16,OOD,0,0,0,96,low,low,low,1,0,44.67989700,44.65870720,44.50486271,0.02118980,0.17503429,0.02118980,0.09811205,1,0.00070131,0.00758761,0.04115175
Urban100,img_027.png,x16,16,OOD,1,0,288,96,low,low,low,1,0,44.34094696,44.37779586,44.34105214,-0.03684890,-0.00010518,-0.03684890,-0.01847704,0,0.00140792,0.00951128,0.05603614
Urban100,img_027.png,x16,16,OOD,10,192,928,96,high,high,mid,0,1,27.63186873,27.30655082,27.41226820,0.32531791,0.21960053,0.21960053,0.27245922,1,0.01392583,0.03478021,0.15893994
Urban100,img_027.png,x16,16,OOD,11,288,192,96,mid,mid,high,0,1,22.04711323,22.15854292,22.15672122,-0.11142969,-0.10960799,-0.11142969,-0.11051884,0,0.00837312,0.03015862,0.16317250
Urban100,img_027.png,x16,16,OOD,12,288,480,96,low,low,low,1,0,27.88449820,28.10358946,27.31106441,-0.21909126,0.57343379,-0.21909126,0.17717127,0,0.00316405,0.02228843,0.09879200
Urban100,img_027.png,x16,16,OOD,13,288,768,96,high,mid,high,0,1,32.31159463,32.67146511,33.09692391,-0.35987048,-0.78532928,-0.78532928,-0.57259988,0,0.02072924,0.03034460,0.19771917
Urban100,img_027.png,x16,16,OOD,14,384,0,96,mid,low,low,0,0,31.06043266,30.85729226,30.50302620,0.20314040,0.55740646,0.20314040,0.38027343,1,0.00789621,0.02361733,0.12302633
Urban100,img_027.png,x16,16,OOD,15,384,288,96,high,high,high,0,1,21.28067252,21.30668787,20.75239871,-0.02601535,0.52827381,-0.02601535,0.25112923,0,0.00906376,0.04076459,0.19127131
Urban100,img_027.png,x16,16,OOD,16,384,672,96,high,high,high,0,1,19.80581762,19.66186359,19.87689916,0.14395403,-0.07108154,-0.07108154,0.03643625,0,0.01110583,0.04220792,0.21357201
Urban100,img_027.png,x16,16,OOD,17,384,928,96,high,high,high,0,1,22.95460906,22.95073065,23.08211088,0.00387841,-0.12750182,-0.12750182,-0.06181170,0,0.01725188,0.04428706,0.17994754
Urban100,img_027.png,x16,16,OOD,18,480,192,96,mid,mid,mid,0,1,22.29322443,22.81435924,22.13548362,-0.52113481,0.15774081,-0.52113481,-0.18169700,0,0.00584264,0.03091046,0.13350327
Urban100,img_027.png,x16,16,OOD,19,480,480,96,mid,high,high,0,1,23.98142118,23.88015010,23.97057274,0.10127108,0.01084844,0.01084844,0.05605976,1,0.00660129,0.03457898,0.16692810
Urban100,img_027.png,x16,16,OOD,2,0,576,96,low,low,low,1,0,30.60986749,30.45707420,30.44589987,0.15279329,0.16396762,0.15279329,0.15838046,1,0.00390500,0.01656017,0.08954272
Urban100,img_027.png,x16,16,OOD,20,480,768,96,high,high,high,0,1,18.56965191,18.44270027,18.34474845,0.12695164,0.22490346,0.12695164,0.17592755,1,0.01581333,0.06429577,0.23234947
Urban100,img_027.png,x16,16,OOD,21,576,0,96,high,mid,mid,0,1,24.46923804,24.44882838,24.20452169,0.02040966,0.26471635,0.02040966,0.14256300,1,0.00871905,0.03384469,0.14223300
Urban100,img_027.png,x16,16,OOD,22,576,384,96,low,mid,mid,0,1,25.70119257,25.38235567,25.30352301,0.31883690,0.39766956,0.31883690,0.35825323,1,0.00382864,0.02786732,0.13938442
Urban100,img_027.png,x16,16,OOD,23,576,672,96,mid,high,mid,0,1,21.97066306,21.22940719,20.79946099,0.74125587,1.17120207,0.74125587,0.95622897,1,0.00721728,0.03646339,0.13511932
Urban100,img_027.png,x16,16,OOD,24,576,928,96,high,high,high,0,1,18.75528756,18.82574691,18.75833148,-0.07045935,-0.00304392,-0.07045935,-0.03675164,0,0.01299508,0.05589541,0.22500494
Urban100,img_027.png,x16,16,OOD,25,672,192,96,mid,mid,mid,0,1,22.83250819,22.76138921,22.70129073,0.07111898,0.13121746,0.07111898,0.10116822,1,0.00473910,0.03189155,0.12827393
Urban100,img_027.png,x16,16,OOD,26,672,480,96,low,low,low,1,0,27.11265376,27.36511857,27.65928242,-0.25246481,-0.54662866,-0.54662866,-0.39954673,0,0.00250848,0.02043566,0.08025254
Urban100,img_027.png,x16,16,OOD,27,672,768,96,mid,high,mid,0,1,23.69376527,23.67803232,23.68901301,0.01573295,0.00475226,0.00475226,0.01024261,1,0.00512018,0.03801576,0.13429818
Urban100,img_027.png,x16,16,OOD,28,736,96,96,mid,high,high,0,1,22.90134934,22.87037717,22.80185716,0.03097217,0.09949218,0.03097217,0.06523218,1,0.00528135,0.04293235,0.20349869
Urban100,img_027.png,x16,16,OOD,29,736,384,96,mid,mid,high,0,1,24.19266138,24.16044820,24.29852639,0.03221318,-0.10586501,-0.10586501,-0.03682592,0,0.00404570,0.03019479,0.16423957
Urban100,img_027.png,x16,16,OOD,3,0,864,96,high,mid,mid,0,1,26.64137268,26.53504228,26.56830709,0.10633040,0.07306559,0.07306559,0.08969800,1,0.01191354,0.03293450,0.14187548
Urban100,img_027.png,x16,16,OOD,30,736,672,96,low,low,low,1,0,26.91521281,26.94812949,26.89488594,-0.03291668,0.02032687,-0.03291668,-0.00629490,0,0.00272414,0.02618532,0.12443449
Urban100,img_027.png,x16,16,OOD,31,736,928,96,low,low,low,1,0,29.51261091,29.54254921,29.50926262,-0.02993830,0.00334829,-0.02993830,-0.01329501,0,0.00132613,0.01884212,0.10394573
Urban100,img_027.png,x16,16,OOD,4,96,192,96,low,low,low,1,0,44.18164758,44.22367151,44.17142797,-0.04202393,0.01021961,-0.04202393,-0.01590216,0,0.00169712,0.01020637,0.06047494
Urban100,img_027.png,x16,16,OOD,5,96,480,96,low,low,low,1,0,27.61288608,28.29790664,26.49787769,-0.68502056,1.11500839,-0.68502056,0.21499392,0,0.00384256,0.02384092,0.10081396
Urban100,img_027.png,x16,16,OOD,6,96,768,96,high,mid,mid,0,1,25.68840754,26.02732910,26.24414959,-0.33892156,-0.55574205,-0.55574205,-0.44733181,0,0.00891721,0.02927379,0.12607859
Urban100,img_027.png,x16,16,OOD,7,192,0,96,low,low,low,1,0,30.62838666,30.69332849,30.59783576,-0.06494183,0.03055090,-0.06494183,-0.01719547,0,0.00360976,0.01615897,0.08371995
Urban100,img_027.png,x16,16,OOD,8,192,288,96,mid,mid,mid,0,1,23.48249419,23.71260728,23.40513850,-0.23011309,0.07735569,-0.23011309,-0.07637870,0,0.00808332,0.03397194,0.15876919
Urban100,img_027.png,x16,16,OOD,9,192,576,96,high,high,high,0,1,20.68270651,19.88017900,20.73332662,0.80252751,-0.05062011,-0.05062011,0.37595370,0,0.01151966,0.04496574,0.20612231
Urban100,img_027.png,x30,30,OOD,0,0,0,96,low,low,low,1,0,44.49274300,44.23754090,44.30547668,0.25520210,0.18726632,0.18726632,0.22123421,1,0.00090741,0.00893449,0.04705109
Urban100,img_027.png,x30,30,OOD,1,0,288,96,low,low,low,1,0,44.38781820,44.38971014,44.41133778,-0.00189194,-0.02351958,-0.02351958,-0.01270576,0,0.00185438,0.01149786,0.06336156
Urban100,img_027.png,x30,30,OOD,10,192,924,96,high,high,high,0,1,24.00969990,24.11016706,24.16102068,-0.10046716,-0.15132078,-0.15132078,-0.12589397,0,0.01950745,0.04188010,0.19291423
Urban100,img_027.png,x30,30,OOD,11,288,192,96,mid,low,mid,0,1,19.67717846,19.79342619,19.84436469,-0.11624773,-0.16718623,-0.16718623,-0.14171698,0,0.00765332,0.02818322,0.16910852
Urban100,img_027.png,x30,30,OOD,12,288,480,96,low,low,low,1,0,23.40450156,24.44451399,22.62220191,-1.04001243,0.78229965,-1.04001243,-0.12885639,0,0.00403949,0.02601307,0.10266655
Urban100,img_027.png,x30,30,OOD,13,288,768,96,high,mid,high,0,1,31.92695540,32.37603890,31.91801210,-0.44908350,0.00894330,-0.44908350,-0.22007010,0,0.02818204,0.03655075,0.23109788
Urban100,img_027.png,x30,30,OOD,14,384,0,96,mid,low,mid,0,1,27.02561761,27.20960511,27.50130855,-0.18398750,-0.47569094,-0.47569094,-0.32983922,0,0.00918992,0.02607406,0.13387330
Urban100,img_027.png,x30,30,OOD,15,384,288,96,high,high,high,0,1,18.15479825,18.33654112,18.24756534,-0.18174287,-0.09276709,-0.18174287,-0.13725498,0,0.00989764,0.04625789,0.20117642
Urban100,img_027.png,x30,30,OOD,16,384,672,96,high,high,high,0,1,18.72458548,18.63997825,18.60087361,0.08460723,0.12371187,0.08460723,0.10415955,1,0.01358453,0.04964264,0.23437288
Urban100,img_027.png,x30,30,OOD,17,384,924,96,high,high,high,0,1,20.18306931,19.76712548,20.06105995,0.41594383,0.12200936,0.12200936,0.26897659,1,0.02025551,0.05164393,0.19941527
Urban100,img_027.png,x30,30,OOD,18,480,192,96,mid,mid,mid,0,1,21.24941173,21.64803662,21.18573638,-0.39862489,0.06367535,-0.39862489,-0.16747477,0,0.00616336,0.03218765,0.14268707
Urban100,img_027.png,x30,30,OOD,19,480,480,96,mid,mid,mid,0,1,22.23542452,22.51207152,21.57336230,-0.27664700,0.66206222,-0.27664700,0.19270761,0,0.00785851,0.03414993,0.15678889
Urban100,img_027.png,x30,30,OOD,2,0,576,96,low,low,low,1,0,32.39251977,32.11882877,32.76022894,0.27369100,-0.36770917,-0.36770917,-0.04700908,0,0.00319693,0.01554315,0.08226808
Urban100,img_027.png,x30,30,OOD,20,480,768,96,high,high,high,0,1,17.22120176,17.11493096,17.10945381,0.10627080,0.11174795,0.10627080,0.10900937,1,0.01866874,0.06848792,0.25732017
Urban100,img_027.png,x30,30,OOD,21,576,0,96,high,mid,mid,0,1,19.29459590,20.16359717,18.88980748,-0.86900127,0.40478842,-0.86900127,-0.23210643,0,0.01216513,0.03897465,0.16810884
Urban100,img_027.png,x30,30,OOD,22,576,384,96,mid,mid,mid,0,1,23.59939735,23.61818660,23.41895701,-0.01878925,0.18044034,-0.01878925,0.08082554,0,0.00504256,0.03456661,0.15846834
Urban100,img_027.png,x30,30,OOD,23,576,672,96,mid,high,mid,0,1,18.90036523,18.96038857,18.76910805,-0.06002334,0.13125718,-0.06002334,0.03561692,0,0.00881380,0.04236672,0.15001263
Urban100,img_027.png,x30,30,OOD,24,576,924,96,high,high,high,0,1,17.47306269,16.78584922,17.03360061,0.68721347,0.43946208,0.43946208,0.56333777,1,0.01549168,0.06257491,0.23432568
Urban100,img_027.png,x30,30,OOD,25,672,192,96,low,mid,low,0,0,22.35319237,22.49987269,22.46780733,-0.14668032,-0.11461496,-0.14668032,-0.13064764,0,0.00491053,0.03106240,0.12446228
Urban100,img_027.png,x30,30,OOD,26,672,480,96,low,low,low,1,0,26.02482066,26.57888690,25.88180717,-0.55406624,0.14301349,-0.55406624,-0.20552638,0,0.00285936,0.02169591,0.07819311
Urban100,img_027.png,x30,30,OOD,27,672,768,96,mid,high,mid,0,1,23.39141724,23.38497559,23.37814507,0.00644165,0.01327217,0.00644165,0.00985691,1,0.00596194,0.04099189,0.13430890
Urban100,img_027.png,x30,30,OOD,28,714,96,96,mid,high,high,0,1,22.09406878,22.16303480,22.15288422,-0.06896602,-0.05881544,-0.06896602,-0.06389073,0,0.00626325,0.04649657,0.20986293
Urban100,img_027.png,x30,30,OOD,29,714,384,96,low,low,low,1,0,26.24158130,26.07256634,26.53992163,0.16901496,-0.29834033,-0.29834033,-0.06466268,0,0.00187234,0.02064906,0.11032646
Urban100,img_027.png,x30,30,OOD,3,0,864,96,high,high,high,0,1,22.76284540,24.04821853,24.09680550,-1.28537313,-1.33396010,-1.33396010,-1.30966662,0,0.01767487,0.03962072,0.17221078
Urban100,img_027.png,x30,30,OOD,30,714,672,96,low,mid,low,0,0,24.55788582,24.40421399,24.39140752,0.15367183,0.16647830,0.15367183,0.16007507,1,0.00347196,0.02889210,0.10727031
