model,dataset,image,scale,psnr_y,ssim_y,rmse_y,edge_rmse,texture_rmse,flat_rmse,highpass_rmse,fft_low_power,fft_mid_power,fft_high_power
SC-INR,bsd100,101085.png,x8,22.445981966478286,0.5221426482029281,0.07545723751766842,0.11521575599908829,0.1224871501326561,0.031081203371286392,0.19692549109458923,1.7666796211077198e-07,6.196901166015877e-08,1.364546091767981e-08
SC-INR-NoSinc,bsd100,101085.png,x8,22.404812705786586,0.5201734959410272,0.07581573763394361,0.11587589979171753,0.12360180914402008,0.031358752399683,0.19750097393989563,1.7553523350615874e-07,6.341849833118783e-08,1.3660332385596716e-08
Bicubic,bsd100,101085.png,x16,19.887023936000357,0.2935929931567525,0.10130918070569983,0.13905510306358337,0.16214574873447418,0.05901863053441048,0.1935408115386963,6.961781368563747e-07,6.847748111547622e-08,1.4305634771672694e-08
LTE,bsd100,101085.png,x16,20.867270391972713,0.35283009235371476,0.09049747883857276,0.13109737634658813,0.1465596705675125,0.04458420351147652,0.19342286884784698,4.6993532992138596e-07,6.827310253922097e-08,1.4292943227463742e-08
SC-INR-NoPhi,bsd100,101085.png,x16,21.007111373629957,0.3587208423356095,0.08905215454247455,0.12897783517837524,0.14424774050712585,0.04373931139707565,0.1933831125497818,4.4191961224306245e-07,6.81934396111074e-08,1.4284942065422626e-08
SC-INR-NoPhi-Signed,bsd100,101085.png,x16,20.975659282527985,0.35879697610213407,0.08937520189695962,0.1295691430568695,0.14472666382789612,0.04362377151846886,0.19340071082115173,4.483018997715316e-07,6.816299052928919e-08,1.4292948932610637e-08
SC-INR,bsd100,101085.png,x16,21.027040542845757,0.3611473513692369,0.08884806479651307,0.12886737287044525,0.14356377720832825,0.04424237087368965,0.19336403906345367,4.3859764889255267e-07,6.803672600988939e-08,1.4289447386730028e-08
SC-INR-NoSinc,bsd100,101085.png,x16,20.976103373727966,0.3575433061513219,0.08937063244838518,0.12882305681705475,0.14491263031959534,0.04407687857747078,0.19340923428535461,4.4771121514201465e-07,6.828883312707912e-08,1.4286304166345198e-08
Bicubic,bsd100,101085.png,x30,18.105211385579572,0.21792042494859862,0.12437681481939897,0.15623678267002106,0.18442636728286743,0.09985312074422836,0.18577143549919128,1.6586775109015883e-06,8.311702148590691e-08,1.7039028721989563e-08
LTE,bsd100,101085.png,x30,19.108435509981504,0.2572767259356643,0.11080981364519858,0.1508457511663437,0.1764143407344818,0.07081645727157593,0.18550269305706024,1.2147183857603117e-06,8.225073962022677e-08,1.687919623714233e-08
SC-INR-NoPhi,bsd100,101085.png,x30,19.333185051463193,0.2623091588015868,0.10797935959544025,0.14516131579875946,0.17088226974010468,0.07046753168106079,0.18546879291534424,1.127779972132632e-06,8.221475780435042e-08,1.6869370793879597e-08
SC-INR-NoPhi-Signed,bsd100,101085.png,x30,19.251366418393516,0.2591144881150028,0.10900130037939602,0.14638318121433258,0.17269785702228546,0.0715087354183197,0.1854930967092514,1.1585175920259125e-06,8.228920378004823e-08,1.6886384877625504e-08
SC-INR,bsd100,101085.png,x30,19.245782618670695,0.26096140545123375,0.10907139534184242,0.1457042396068573,0.17235612869262695,0.07274176925420761,0.18551404774188995,1.1608793180043429e-06,8.224372006808624e-08,1.6885574363258424e-08
SC-INR-NoSinc,bsd100,101085.png,x30,19.28364703493797,0.25875797351946117,0.10859695505311219,0.14442862570285797,0.1704530417919159,0.07366618514060974,0.18550167977809906,1.1460335733323861e-06,8.230103121429837e-08,1.6891454738006173e-08
Bicubic,bsd100,101087.png,x4,27.210830119651842,0.8108613733492648,0.0435971895714487,0.08077196776866913,0.08458974212408066,0.00020367794786579907,0.11463027447462082,3.1788457803590953e-08,2.583337636084738e-08,4.137533430659319e-09
LTE,bsd100,101087.png,x4,28.75713469642328,0.8541297040645194,0.03648742919029531,0.06597717851400375,0.06739024817943573,0.00019162477110512555,0.10816735774278641,1.0228940345132146e-08,1.88851281599837e-08,3.878008157534016e-09
SC-INR-NoPhi,bsd100,101087.png,x4,28.778675927036446,0.8548408689056446,0.03639705153940194,0.0658528208732605,0.06722239404916763,0.00018842791905626655,0.10801948606967926,1.0106589644295221e-08,1.8772213777078517e-08,3.877008929144775e-09
SC-INR-NoPhi-Signed,bsd100,101087.png,x4,28.76868102987562,0.854112207325653,0.036438957917109285,0.06593502312898636,0.06735172122716904,0.00019384572806302458,0.10798025876283646,1.0141446574574623e-08,1.8832475995973615e-08,3.875926328928109e-09
SC-INR,bsd100,101087.png,x4,28.767708652533575,0.8545017032167567,0.03644303745322016,0.06589760631322861,0.06733383238315582,0.00019165748381055892,0.10823965072631836,1.012967029102065e-08,1.8809177429833834e-08,3.8924565761634955e-09
SC-INR-NoSinc,bsd100,101087.png,x4,28.756021765794433,0.8544000990470715,0.03649210465600866,0.0660361647605896,0.06739893555641174,0.00019277469255030155,0.10862810164690018,1.0217352717259032e-08,1.8796264986052455e-08,3.928472605508684e-09
Bicubic,bsd100,101087.png,x8,24.92807349824534,0.6959657848850765,0.05670173201541022,0.10041970014572144,0.11091658473014832,0.0008435016497969627,0.11700798571109772,1.565360337589188e-07,2.8589414394610993e-08,4.443788384199576e-09
LTE,bsd100,101087.png,x8,26.538388895959475,0.762010310323941,0.04710646938264285,0.08612415194511414,0.08911687880754471,0.0004422484489623457,0.11496973782777786,7.224827608081588e-08,2.5157168577347115e-08,4.413125054529577e-09
SC-INR-NoPhi,bsd100,101087.png,x8,26.53898269220164,0.7620724095207102,0.0471032491381347,0.08627666532993317,0.08909370750188828,0.00036332246963866055,0.11474702507257462,7.192255861987214e-08,2.5238030086126327e-08,4.405791025324569e-09
SC-INR-NoPhi-Signed,bsd100,101087.png,x8,26.52120992743102,0.761240381349471,0.04719972883853518,0.0863204300403595,0.08932378888130188,0.0004096524207852781,0.11464552581310272,7.265933943565104e-08,2.5321378268202375e-08,4.383311344507252e-09
SC-INR,bsd100,101087.png,x8,26.575422537105133,0.7635597944651185,0.04690605118596298,0.08583922684192657,0.088605597615242,0.00018336775247007608,0.11468938738107681,7.058965169005975e-08,2.5123296736496912e-08,4.4040674855569195e-09
SC-INR-NoSinc,bsd100,101087.png,x8,26.499603482798,0.761438178403682,0.04731728591548441,0.08658605813980103,0.08951252698898315,0.00023527150915469974,0.11536793410778046,7.196877984337991e-08,2.5633200492012994e-08,4.431523726371869e-09
Bicubic,bsd100,101087.png,x16,22.80599338184999,0.5841358024891112,0.07239362618400276,0.11674191802740097,0.13242708146572113,0.010496254079043865,0.12053003162145615,3.829390565306186e-07,3.297619708108669e-08,5.164949624165818e-09
LTE,bsd100,101087.png,x16,24.317367900481702,0.6485903851058201,0.060831931335983476,0.10697217285633087,0.11478167772293091,0.0019102192018181086,0.12028912454843521,2.1533349804587392e-07,3.271883872935174e-08,5.158888013596724e-09
SC-INR-NoPhi,bsd100,101087.png,x16,24.3491082721666,0.6522500999097609,0.060610042200303145,0.10762889683246613,0.11488941311836243,0.0013978693168610334,0.12024462223052979,2.1388111137562413e-07,3.2379562142019144e-08,5.159619599062141e-09
SC-INR-NoPhi-Signed,bsd100,101087.png,x16,24.385946758730604,0.6528076179295088,0.06035352799384692,0.10686378180980682,0.11424348503351212,0.0019482404459267855,0.12010979652404785,2.110778489779019e-07,3.224904361093724e-08,5.157616929102397e-09
SC-INR,bsd100,101087.png,x16,24.347382765903763,0.6516803359904358,0.06062208396004081,0.10746125876903534,0.11466668546199799,0.0009253402822650969,0.12020538747310638,2.1477437633357362e-07,3.22084668228438e-08,5.1626896036141795e-09
SC-INR-NoSinc,bsd100,101087.png,x16,24.319730248431508,0.6515496605641581,0.060815388799322065,0.10736459493637085,0.11533033847808838,0.0009668493876233697,0.12025627493858337,2.1528234283810252e-07,3.269170698462115e-08,5.153270964516854e-09
Bicubic,bsd100,101087.png,x30,20.614776202673212,0.5048891658734951,0.09316680232403819,0.13074032962322235,0.14919696748256683,0.0481022410094738,0.12724043428897858,9.516427663967576e-07,4.58774275302213e-08,7.549721715651565e-09
LTE,bsd100,101087.png,x30,22.048320030216885,0.5552967101767712,0.07899216162638051,0.12399230152368546,0.13880130648612976,0.01063088234513998,0.12712757289409637,6.095206221953343e-07,4.5606348016270117e-08,7.523642000355223e-09
SC-INR-NoPhi,bsd100,101087.png,x30,22.049016264712506,0.5612540448278212,0.07898583010871688,0.1262122392654419,0.14134733378887177,0.005707778036594391,0.12718458473682404,6.088842401687598e-07,4.56790995766592e-08,7.543264791302216e-09
SC-INR-NoPhi-Signed,bsd100,101087.png,x30,22.15275938758415,0.5617351951686195,0.07804804528516954,0.12361139059066772,0.13874298334121704,0.006507731042802334,0.1271568238735199,5.882676052149708e-07,4.566735307890422e-08,7.535981280489815e-09
SC-INR,bsd100,101087.png,x30,22.1690253187204,0.5636957077309517,0.07790202268813477,0.12367936968803406,0.13858965039253235,0.005170613992959261,0.1271793097257614,5.84673729264812e-07,4.5746488614652755e-08,7.54001509007904e-09
SC-INR-NoSinc,bsd100,101087.png,x30,22.059815047529256,0.557002455068612,0.07888769153430579,0.12343387305736542,0.13900306820869446,0.007417093496769667,0.1271827667951584,6.065884347343195e-07,4.5715364101078876e-08,7.537882023816545e-09
